lambda,resolution,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0.6,0.3,4.559001958990998e-181,0.293477577521418,0.694,0.51,2.1609669285617333e-178,12,Pgm1
0.6,0.3,3.806114646646074e-133,0.5508033779965374,0.417,0.292,1.8040983425102392e-130,12,St3gal2
0.6,0.3,3.3379062467097954e-127,0.2507681692060809,0.749,0.602,1.582167560940443e-124,12,Numb
0.6,0.3,1.5953220783076792e-119,0.7076465878183442,0.221,0.13,7.561826651178399e-117,12,Ebp
0.6,0.3,2.292079492505615e-116,0.26263576383687487,0.801,0.701,1.0864456794476615e-113,12,Akt1
0.6,0.3,1.739277208559234e-115,0.5989411151112789,0.29,0.187,8.24417396857077e-113,12,Shmt2
0.6,0.3,3.593529663212421e-114,0.361995536965535,0.573,0.433,1.7033330603626875e-111,12,Tubb2b
0.6,0.3,5.809186738650443e-103,1.0156836534898135,0.118,0.059,2.75355451412031e-100,12,Cad
0.6,0.3,1.4627781856358097e-96,0.7573471007029671,0.185,0.11,6.933568599913738e-94,12,Dad1
0.6,0.3,4.3641631362882274e-93,0.6227949535332264,0.221,0.139,2.0686133266006197e-90,12,Hilpda
0.6,0.3,1.989083959425682e-89,0.46893862295436084,0.356,0.256,9.428257967677733e-87,12,C1galt1c1
0.6,0.3,2.73116222496525e-86,0.5742292918128553,0.23,0.149,1.2945708946335284e-83,12,Chsy1
0.6,0.3,4.527267699735184e-62,0.3203486419883923,0.451,0.358,2.145924889674477e-59,12,Ptdss1
0.6,0.3,4.144873064501051e-59,0.5468695723610186,0.205,0.141,1.964669832573498e-56,12,Cox10
0.6,0.3,2.431129697713878e-55,0.607115948487631,0.167,0.111,1.1523554767163781e-52,12,Pgls
0.6,0.3,3.25986103865778e-53,0.5008518245886677,0.509,0.554,1.5451741323237876e-50,12,Acta2
0.6,0.3,1.7655035277261408e-48,0.5892926740156561,0.13,0.083,8.368486721421908e-46,12,Hmox1
0.6,0.3,1.9476370109096166e-46,0.4701445739408845,0.165,0.113,9.231799431711583e-44,12,Ppcdc
0.6,0.3,1.6461656169930406e-23,0.34990537420977974,0.165,0.126,7.802825024547012e-21,12,Acaa1a
0.6,0.3,1.3609555347195778e-11,0.2612225251761764,0.13,0.106,6.4509292345707985e-9,12,Dgat1
0.6,0.3,0,1.7718670251968804,0.937,0.296,0,13,Cnr1
0.6,0.3,0,2.784946386569767,0.993,0.406,0,13,Grin2a
0.6,0.3,0,1.8848466771596657,0.75,0.17,0,13,Lpl
0.6,0.3,0,2.3295344121440285,0.988,0.431,0,13,Grin2b
0.6,0.3,0,1.1739277215138673,0.892,0.427,0,13,Dgat2
0.6,0.3,0,1.709564949771471,0.942,0.512,0,13,Hmgcr
0.6,0.3,0,1.9565524231536564,0.993,0.569,0,13,Opcml
0.6,0.3,0,0.5988760408940688,0.821,0.402,0,13,Tnr
0.6,0.3,0,1.7599780486899812,0.959,0.55,0,13,Pfkl
0.6,0.3,0,1.2224855989307841,0.784,0.38,0,13,Chst11
0.6,0.3,0,1.3160060951543093,0.631,0.238,0,13,Egr1
0.6,0.3,0,0.35026498256449057,0.849,0.477,0,13,Serpina3n
0.6,0.3,0,2.04377526459027,0.997,0.627,0,13,Chst1
0.6,0.3,0,1.1371391576837049,0.87,0.508,0,13,Hmgcs1
0.6,0.3,0,2.0982252221830735,0.995,0.638,0,13,Slc17a7
0.6,0.3,0,3.0792761425068127,0.385,0.051,0,13,Pou3f1
0.6,0.3,0,1.4312735937789018,0.978,0.657,0,13,Acsl4
0.6,0.3,0,0.9082723876141657,0.651,0.332,0,13,Gpt2
0.6,0.3,0,1.1834728331080142,0.935,0.62,0,13,Msmo1
0.6,0.3,0,0.7691161077131506,0.386,0.086,0,13,Car12
0.6,0.3,0,0.7422785992076151,0.72,0.429,0,13,Tubb2b
0.6,0.3,0,0.8820845140889368,0.752,0.462,0,13,Sc5d
0.6,0.3,0,0.5358926734172706,0.822,0.532,0,13,Gaa
0.6,0.3,0,0.9985538820736163,0.9,0.612,0,13,Chka
0.6,0.3,0,0.7907065947788925,0.742,0.458,0,13,Acss2
0.6,0.3,0,1.0860902554459466,0.993,0.71,0,13,Got1
0.6,0.3,0,0.9750725692294944,0.938,0.655,0,13,Pdhb
0.6,0.3,0,0.9135299031766102,0.907,0.628,0,13,Adss
0.6,0.3,0,0.719797274691452,0.74,0.463,0,13,Dgkd
0.6,0.3,0,1.059358000580351,0.905,0.63,0,13,Me1
0.6,0.3,0,0.7227288717751107,0.8,0.533,0,13,Fut8
0.6,0.3,0,0.7112838434019089,0.58,0.339,0,13,Acad8
0.6,0.3,0,1.490124994922788,0.992,0.752,0,13,Sorl1
0.6,0.3,0,0.637546664778694,0.915,0.677,0,13,Fasn
0.6,0.3,0,0.772653069858347,0.87,0.632,0,13,P4ha1
0.6,0.3,0,0.6078364886106539,0.639,0.405,0,13,Hs2st1
0.6,0.3,0,0.7762039879651859,0.905,0.673,0,13,Dpm1
0.6,0.3,0,1.2896098416710937,0.987,0.755,0,13,Fdft1
0.6,0.3,0,0.43884533641590273,0.941,0.714,0,13,Pfkm
0.6,0.3,0,1.0053438800278025,0.329,0.104,0,13,Fezf2
0.6,0.3,0,0.5828756196131502,0.686,0.461,0,13,Gclc
0.6,0.3,0,0.6842799429648971,0.619,0.398,0,13,Neu1
0.6,0.3,0,0.5861074923206945,0.792,0.572,0,13,Rxrb
0.6,0.3,0,0.8901254147546716,0.954,0.735,0,13,B3gat3
0.6,0.3,0,0.5884749853500815,0.795,0.578,0,13,Slc33a1
0.6,0.3,0,0.666363410025604,0.603,0.386,0,13,Pank3
0.6,0.3,0,0.7980017420979867,0.939,0.727,0,13,Dld
0.6,0.3,0,0.7614363235574081,0.952,0.747,0,13,Auh
0.6,0.3,0,0.6461844839446652,0.92,0.717,0,13,Ndufv2
0.6,0.3,0,1.1649830525269578,0.988,0.788,0,13,Ldha
0.6,0.3,0,0.8822857213082421,0.963,0.766,0,13,Srebf2
0.6,0.3,0,1.0338186706943344,0.954,0.759,0,13,Dlat
0.6,0.3,0,0.5644003832243466,0.89,0.696,0,13,Comt
0.6,0.3,0,0.9124715103439642,0.978,0.784,0,13,Ndufs1
0.6,0.3,0,0.7675853796703815,0.709,0.521,0,13,Bhlhe40
0.6,0.3,0,0.5784601073284018,0.949,0.763,0,13,Etnk1
0.6,0.3,0,1.0257810560563003,0.99,0.81,0,13,Mdh2
0.6,0.3,0,0.3750606854606675,0.974,0.795,0,13,Bin1
0.6,0.3,0,0.9900953617233226,0.984,0.806,0,13,Pdha1
0.6,0.3,0,0.6602329087674137,0.954,0.776,0,13,Ptges3
0.6,0.3,0,0.8488816154115058,0.972,0.795,0,13,Man2a2
0.6,0.3,0,0.4611270192944539,0.926,0.762,0,13,Acat1
0.6,0.3,0,0.7144620715527511,0.959,0.801,0,13,Sdhb
0.6,0.3,0,1.2647192028054852,0.997,0.842,0,13,Gls
0.6,0.3,0,1.0678782951332124,0.998,0.847,0,13,Got2
0.6,0.3,0,0.3772544578038408,0.985,0.855,0,13,Tmx4
0.6,0.3,0,0.8020544166447963,0.988,0.865,0,13,Hk1
0.6,0.3,0,0.5690418406512088,0.968,0.856,0,13,Rpn1
0.6,0.3,0,0.7378101915984541,1,0.894,0,13,Snap25
0.6,0.3,0,0.40211017223069434,0.965,0.861,0,13,Ogdh
0.6,0.3,0,1.092481934758168,0.999,0.898,0,13,Cpe
0.6,0.3,0,0.6526262305123207,0.994,0.911,0,13,Oxct1
0.6,0.3,0,0.834191782152149,1,0.932,0,13,App
0.6,0.3,0,0.5528788704322865,0.994,0.941,0,13,Cs
0.6,0.3,0,0.7377980109397106,0.998,0.948,0,13,Pgam1
0.6,0.3,0,0.6207812574029123,1,0.957,0,13,Mdh1
0.6,0.3,0,0.40288461621049443,0.998,0.967,0,13,Uqcrc1
0.6,0.3,0,0.36184918551254563,0.999,0.982,0,13,Sdha
0.6,0.3,0,0.8918229430714426,1,0.992,0,13,Tmsb4x
0.6,0.3,0,0.4963742183348101,1,0.995,0,13,Pkm
0.6,0.3,7.87298892357422e-298,0.544051889747716,0.682,0.459,3.7317967497741803e-295,13,Gpat4
0.6,0.3,7.566195644581953e-294,0.388166609542007,0.898,0.722,3.586376735531846e-291,13,Smpd1
0.6,0.3,2.706885057289892e-289,0.35856797335672974,0.923,0.806,1.2830635171554088e-286,13,Dlst
0.6,0.3,3.6627724752925495e-274,0.5434125120924556,0.458,0.26,1.7361541532886685e-271,13,Mt3
0.6,0.3,1.248656812888329e-272,0.8400233822719072,0.357,0.194,5.918633293090679e-270,13,Pla2g12a
0.6,0.3,5.237069342376123e-266,0.4628388863657711,0.698,0.501,2.4823708682862823e-263,13,Pfkfb3
0.6,0.3,6.5388483562254795e-249,0.29184321392705875,0.762,0.501,3.099414120850877e-246,13,Pfkp
0.6,0.3,1.2136594473236357e-239,0.29493600545668874,0.931,0.783,5.752745780314034e-237,13,Tecr
0.6,0.3,1.0550018578978277e-238,0.7880650120265631,0.569,0.553,5.000708806435703e-236,13,Acta2
0.6,0.3,2.330789813845076e-202,0.45786013275936743,0.622,0.435,1.104794371762566e-199,13,Pmm1
0.6,0.3,2.0454483803945986e-196,0.3610161941231992,0.802,0.643,9.695425323070397e-194,13,Cndp2
0.6,0.3,5.163759297235961e-194,0.2689242733147368,0.919,0.804,2.4476219068898456e-191,13,Adam10
0.6,0.3,2.573648238845265e-168,0.5310268735283982,0.44,0.29,1.2199092652126557e-165,13,Pycr2
0.6,0.3,1.7883290959914532e-162,1.2122742589986544,0.117,0.048,8.476679914999488e-160,13,Junb
0.6,0.3,1.2662804922066641e-160,0.6877407549517582,0.299,0.177,6.002169533059588e-158,13,St6galnac4
0.6,0.3,3.439210649842109e-139,0.2699356779468307,0.731,0.556,1.6301858480251597e-136,13,Gmps
0.6,0.3,3.4740457254998433e-121,0.756135614683179,0.19,0.106,1.6466976738869256e-118,13,Ldlr
0.6,0.3,1.7045208000012823e-105,0.4558863760927405,0.382,0.266,8.079428592006078e-103,13,Cbr1
0.6,0.3,1.7082683987873866e-78,0.3651471831763502,0.396,0.292,8.097192210252213e-76,13,St3gal2
0.6,0.3,5.636167099411404e-74,0.26221871954850395,0.362,0.259,2.6715432051210056e-71,13,Acsl1
0.6,0.3,2.3377955902545397e-69,0.37346261820650883,0.348,0.256,1.1081151097806518e-66,13,C1galt1c1
0.6,0.3,6.27015409603068e-69,0.3700701314812691,0.357,0.264,2.9720530415185423e-66,13,Nt5c
0.6,0.3,7.333945722199293e-64,0.2770748747517524,0.487,0.384,3.4762902723224646e-61,13,Ext2
0.6,0.3,4.7114236500570104e-55,0.562199374495314,0.167,0.11,2.233214810127023e-52,13,Dad1
0.6,0.3,9.18173521733015e-37,0.34652932868394837,0.216,0.161,4.352142493014491e-34,13,Polr1a
0.6,0.3,2.286496069693294e-11,0.2690767297443153,0.136,0.112,1.0837991370346213e-8,13,Pgls
0.6,0.3,0,3.4036201998238367,0.973,0.41,0,14,Adcy5
0.6,0.3,0,4.460337444410666,0.626,0.076,0,14,Otof
0.6,0.3,0,1.5281315093456307,0.947,0.435,0,14,Grin2b
0.6,0.3,0,1.5142834724896015,0.773,0.262,0,14,Lamp5
0.6,0.3,0,1.7139558744789478,0.911,0.43,0,14,Dgat2
0.6,0.3,0,1.0406857690947882,0.885,0.411,0,14,Grin2a
0.6,0.3,0,2.244838429881076,0.545,0.132,0,14,Gad1
0.6,0.3,0,1.4134563184336975,0.936,0.531,0,14,Gaa
0.6,0.3,0,1.9824454689460147,0.571,0.171,0,14,Lypd1
0.6,0.3,0,0.5351505789430847,0.797,0.404,0,14,Tnr
0.6,0.3,0,4.280030914558526,0.441,0.072,0,14,Tac1
0.6,0.3,0,1.5694932685430307,0.445,0.086,0,14,Car12
0.6,0.3,0,0.46506377029370105,0.93,0.572,0,14,Opcml
0.6,0.3,0,1.5915800396350193,0.983,0.629,0,14,Chst1
0.6,0.3,0,1.29303179263364,0.809,0.461,0,14,Gclc
0.6,0.3,0,1.8523877631798973,0.497,0.156,0,14,Dcx
0.6,0.3,0,1.57529972346673,0.515,0.178,0,14,Lpl
0.6,0.3,0,1.127778281921211,0.492,0.174,0,14,Htr2c
0.6,0.3,0,0.7432742034114145,0.814,0.502,0,14,Pfkp
0.6,0.3,0,1.0944460566791612,0.601,0.296,0,14,Calb1
0.6,0.3,0,0.9033790818110099,0.84,0.555,0,14,Gmps
0.6,0.3,0,2.938394248257933,0.337,0.053,0,14,Syt6
0.6,0.3,0,0.9586441817928797,0.608,0.325,0,14,Fut9
0.6,0.3,0,0.7581756218939133,0.985,0.711,0,14,Got1
0.6,0.3,0,0.7266253281524553,0.822,0.554,0,14,Pfkl
0.6,0.3,0,0.8751579661090421,0.872,0.614,0,14,Chka
0.6,0.3,0,0.7771554849348827,0.91,0.657,0,14,Pdhb
0.6,0.3,0,1.0448198317563235,0.494,0.243,0,14,Egr1
0.6,0.3,0,0.7205076025592225,0.722,0.472,0,14,Odc1
0.6,0.3,0,0.7758509745902853,0.961,0.714,0,14,Pfkm
0.6,0.3,0,0.7789243028604934,0.875,0.63,0,14,Adss
0.6,0.3,0,1.0316559742549403,0.504,0.264,0,14,Cbr1
0.6,0.3,0,0.7502181965344334,0.704,0.465,0,14,Dgkd
0.6,0.3,0,5.526062368807931,0.231,0.007,0,14,Ido1
0.6,0.3,0,0.8912879300342228,0.862,0.644,0,14,Bhlhe41
0.6,0.3,0,0.6848439899935519,0.79,0.574,0,14,Rxrb
0.6,0.3,0,0.8840812808145155,0.932,0.718,0,14,Ndufv2
0.6,0.3,0,1.223799433963387,0.977,0.764,0,14,Etnk1
0.6,0.3,0,0.7153462737208212,0.885,0.674,0,14,Dpm1
0.6,0.3,0,0.9190465126750837,0.335,0.125,0,14,Reln
0.6,0.3,0,1.9167655545154625,0.709,0.499,0,14,Slc32a1
0.6,0.3,0,0.8181109798722376,0.896,0.696,0,14,Comt
0.6,0.3,0,0.5556723755871003,0.864,0.672,0,14,Gpx1
0.6,0.3,0,0.6791092924779765,0.915,0.728,0,14,Dld
0.6,0.3,0,0.7528967470389896,0.947,0.762,0,14,Acat1
0.6,0.3,0,0.6799465836735901,0.938,0.761,0,14,Dlat
0.6,0.3,0,0.5915890021497543,0.962,0.789,0,14,Ldha
0.6,0.3,0,0.7592244031389788,0.983,0.811,0,14,Mdh2
0.6,0.3,0,0.7452467867732567,0.957,0.786,0,14,Ndufs1
0.6,0.3,0,0.7248105116265353,0.959,0.796,0,14,Man2a2
0.6,0.3,0,0.7595156101291143,0.995,0.848,0,14,Got2
0.6,0.3,0,0.6253734939441218,0.945,0.802,0,14,Sdhb
0.6,0.3,0,0.9535305113897143,0.995,0.856,0,14,Tmx4
0.6,0.3,0,1.0297181068812233,1,0.894,0,14,Snap25
0.6,0.3,0,0.5253921782178561,0.982,0.883,0,14,Ids
0.6,0.3,0,0.4453829888203149,0.959,0.862,0,14,Ogdh
0.6,0.3,0,3.3854341840762303,0.101,0.012,0,14,Cd36
0.6,0.3,0,2.1519046824798873,0.105,0.024,0,14,Csgalnact1
0.6,0.3,0,0.6485074163286262,0.989,0.912,0,14,Oxct1
0.6,0.3,0,0.45181645694225514,0.98,0.904,0,14,Uba52
0.6,0.3,0,0.7626396854425779,0.999,0.948,0,14,Pgam1
0.6,0.3,0,0.9835107113769874,1,0.958,0,14,Mdh1
0.6,0.3,0,0.49914287777192046,0.993,0.957,0,14,Cox4i1
0.6,0.3,0,0.4531534790485301,0.998,0.968,0,14,Uqcrc1
0.6,0.3,0,0.6039266842990307,1,0.972,0,14,Ldhb
0.6,0.3,0,0.5301757376638756,0.999,0.982,0,14,Sdha
0.6,0.3,0,0.9512669372430334,1,0.987,0,14,Ckb
0.6,0.3,0,0.8692681534593127,1,0.995,0,14,Pkm
0.6,0.3,0,0.5698113378540195,1,1,0,14,Gapdh
0.6,0.3,0,0.45742085023230405,1,1,0,14,Psap
0.6,0.3,4.81223025661571e-305,0.5611245070036298,0.825,0.645,2.2809971416358467e-302,14,Ddost
0.6,0.3,5.013893197434916e-302,0.47551377415269436,0.914,0.749,2.3765853755841503e-299,14,Auh
0.6,0.3,1.5615413949455697e-298,0.3662516303678618,0.989,0.941,7.401706212042001e-296,14,Cs
0.6,0.3,1.0099885728419276e-289,0.3681451939155653,0.981,0.866,4.787345835270737e-287,14,Hk1
0.6,0.3,2.32687226436229e-284,0.4587036874973734,0.761,0.511,1.1029374533077254e-281,14,Abcg1
0.6,0.3,1.8644973762560926e-281,0.7853689989238174,0.556,0.342,8.837717563453879e-279,14,Prps2
0.6,0.3,6.277658470630374e-281,0.39671681754177124,0.946,0.807,2.975610115078797e-278,14,Pdha1
0.6,0.3,4.923599840412641e-270,0.6873549040854785,0.668,0.461,2.3337863243555916e-267,14,Kdsr
0.6,0.3,1.0069679615638332e-266,0.8799258120161815,0.455,0.258,4.77302813781257e-264,14,Gsr
0.6,0.3,6.101719101196098e-262,0.4916154057865497,0.872,0.737,2.8922148539669504e-259,14,Hif1a
0.6,0.3,2.4678413799915497e-258,0.7372321873530078,0.511,0.302,1.1697568141159946e-255,14,Ophn1
0.6,0.3,1.9827976608967172e-252,0.41609683987599144,0.916,0.807,9.39846091265044e-250,14,Dlst
0.6,0.3,2.6914136204952105e-251,0.6591867454542689,0.622,0.407,1.2757300561147298e-248,14,Hs2st1
0.6,0.3,1.1503358766314287e-246,0.8326424953897295,0.469,0.276,5.452592055232972e-244,14,Cox14
0.6,0.3,2.7209782965438926e-240,0.6017616131784791,0.612,0.394,1.2897437125618052e-237,14,Bace1
0.6,0.3,4.2588412651326993e-240,0.6828746174938733,0.587,0.383,2.0186907596728995e-237,14,Ext2
0.6,0.3,7.4982126561137175e-239,0.578610191693246,0.436,0.232,3.5541527989979023e-236,14,Elmo1
0.6,0.3,2.362960604948978e-220,0.9012411933245761,0.362,0.195,1.1200433267458157e-217,14,Pla2g12a
0.6,0.3,2.6701807873629686e-201,0.33244150684604035,0.921,0.728,1.2656656932100471e-198,14,Lpgat1
0.6,0.3,2.5145703140964135e-200,0.6686488315270581,0.438,0.258,1.1919063288817e-197,14,Acsl1
0.6,0.3,2.5199725779823503e-185,0.37070444765514476,0.722,0.511,1.194467001963634e-182,14,Pgm1
0.6,0.3,3.8386482290129715e-181,0.5643534413606164,0.62,0.436,1.8195192605521484e-178,14,Pmm1
0.6,0.3,1.4859566686188448e-177,0.4229516374455135,0.832,0.701,7.043434609253324e-175,14,Akt1
0.6,0.3,2.4375964860480905e-175,0.5252853476391302,0.646,0.461,1.1554207343867948e-172,14,Gpat4
0.6,0.3,3.082351456752133e-173,1.1017012455466175,0.189,0.085,1.461034590500511e-170,14,Vldlr
0.6,0.3,8.207782795287608e-173,1.3780941180155089,0.109,0.038,3.890489044966327e-170,14,Nts
0.6,0.3,1.440289834716469e-160,0.879460216502328,0.291,0.16,6.826973816556062e-158,14,Polr1a
0.6,0.3,2.4197028491338367e-160,1.4498436043589948,0.123,0.047,1.1469391504894387e-157,14,Tunar
0.6,0.3,9.116686553794382e-157,1.473252826910251,0.125,0.049,4.321309426498537e-154,14,Junb
0.6,0.3,6.6444907956613486e-155,0.2597724018744917,0.856,0.66,3.149488637143479e-152,14,Acsl4
0.6,0.3,5.333621952243687e-152,0.6393629468275872,0.448,0.292,2.5281368053635075e-149,14,St3gal2
0.6,0.3,4.948775652071493e-151,0.5359844815961362,0.543,0.374,2.3457196590818878e-148,14,Pomgnt1
0.6,0.3,2.8840780530642577e-145,0.43583656267264564,0.7,0.541,1.367052997152458e-142,14,Sdhc
0.6,0.3,8.225293015661564e-137,0.300555376251193,0.897,0.778,3.8987888894235813e-134,14,Ptges3
0.6,0.3,2.0687248656043616e-128,0.9333165097818363,0.218,0.116,9.805755862964673e-126,14,Ppat
0.6,0.3,1.6137054075802636e-124,0.2527947014868519,0.948,0.896,7.648963631930449e-122,14,Ppt1
0.6,0.3,3.0246912520755475e-117,0.8285261497902563,0.246,0.14,1.4337036534838096e-114,14,Cox10
0.6,0.3,7.588565157980932e-117,0.4007394661593401,0.491,0.342,3.596979884882962e-114,14,Acad8
0.6,0.3,1.1566412297938139e-114,0.3949818901456572,0.652,0.499,5.482479429222678e-112,14,Abhd17a
0.6,0.3,2.5214363583353283e-112,0.2769970768441642,0.851,0.724,1.1951608338509457e-109,14,Smpd1
0.6,0.3,2.5838162474855274e-104,0.2844585074939311,0.719,0.556,1.22472890130814e-101,14,Pcx
0.6,0.3,4.318649659903656e-104,0.8662761395018299,0.242,0.143,2.0470399387943328e-101,14,Tox2
0.6,0.3,6.800320214233321e-100,0.46192696643484954,0.492,0.358,3.2233517815465943e-97,14,Ptdss1
0.6,0.3,6.616237631556898e-98,0.6841144304363391,0.249,0.149,3.13609663735797e-95,14,Chsy1
0.6,0.3,5.164303285164889e-94,0.32302359972401656,0.675,0.537,2.4478797571681574e-91,14,Fut8
0.6,0.3,5.264861681441122e-94,0.31180323592605536,0.63,0.482,2.495544437003092e-91,14,Ogdhl
0.6,0.3,4.3523176631379503e-91,1.5965640083103558,0.12,0.059,2.0629985723273885e-88,14,Pax6
0.6,0.3,1.1329272185766436e-87,0.458782781224488,0.415,0.291,5.370075016053291e-85,14,Pycr2
0.6,0.3,1.958643517868765e-80,0.4948627283846405,0.367,0.256,9.283970274697945e-78,14,C1galt1c1
0.6,0.3,8.346212444853798e-79,0.5587165634967748,0.3,0.201,3.9561046988607004e-76,14,Cux2
0.6,0.3,2.4432362305368435e-77,0.3840830410223586,0.394,0.276,1.1580939732744638e-74,14,Hmgcl
0.6,0.3,2.8676226873819754e-76,0.2798052848646072,0.64,0.504,1.3592531538190564e-73,14,Lta4h
0.6,0.3,3.101415227134062e-74,0.286962368546167,0.703,0.581,1.4700708176615454e-71,14,Slc33a1
0.6,0.3,2.3327056131143074e-72,0.41489157130595444,0.466,0.353,1.1057024606161817e-69,14,Impdh2
0.6,0.3,7.450481100728205e-72,0.36894402025515527,0.518,0.401,3.531528041745169e-69,14,Neu1
0.6,0.3,1.9382140496183684e-69,0.7131043953313241,0.184,0.11,9.187134595191066e-67,14,Dad1
0.6,0.3,2.1236065513253437e-68,0.5961798954290551,0.221,0.14,1.006589505328213e-65,14,Hilpda
0.6,0.3,1.5427027121027618e-59,0.34027265048655897,0.498,0.389,7.312410855367091e-57,14,Pank3
0.6,0.3,1.7614184503150802e-42,0.46352773035361805,0.259,0.188,8.34912345449348e-40,14,Shmt2
0.6,0.3,5.830202344401202e-33,0.3953845462335097,0.24,0.179,2.7635159112461698e-30,14,St6galnac4
0.6,0.3,1.2830604703454865e-30,0.40131037651265,0.241,0.182,6.081706629437606e-28,14,Hibadh
0.6,0.3,4.0065773432039447e-28,0.2915308914977055,0.331,0.265,1.8991176606786698e-25,14,Nt5c
0.6,0.3,4.901633141058083e-28,0.2998209641874787,0.292,0.229,2.323374108861531e-25,14,Alg5
0.6,0.3,0.0019113249289290167,1.5157562187927365,0.148,0.138,0.9059680163123539,14,Ttr
0.6,0.3,0,9.94263022274811,0.702,0.005,0,15,Ccdc153
0.6,0.3,0,9.470356377207795,0.665,0.005,0,15,Tmem212
0.6,0.3,0,7.428123982081569,0.635,0.013,0,15,Dnah11
0.6,0.3,0,3.4169888175798713,0.845,0.289,0,15,Vim
0.6,0.3,0,2.568780135308385,0.753,0.199,0,15,Ifitm3
0.6,0.3,0,4.195783043427948,0.562,0.042,0,15,Sncg
0.6,0.3,0,1.5208639287839962,0.797,0.282,0,15,Aqp4
0.6,0.3,0,1.4581361623904705,0.767,0.278,0,15,Gja1
0.6,0.3,0,2.070168330259569,0.611,0.127,0,15,Ocln
0.6,0.3,0,2.0544508753331505,0.77,0.313,0,15,Pla2g7
0.6,0.3,0,2.220091748582514,0.708,0.253,0,15,St3gal6
0.6,0.3,0,2.314805852828936,0.569,0.128,0,15,Cbs
0.6,0.3,0,2.333020900441903,0.73,0.303,0,15,Idh2
0.6,0.3,0,1.796110987638529,0.866,0.449,0,15,Fads2
0.6,0.3,0,2.2747989897512886,0.712,0.303,0,15,Naga
0.6,0.3,0,1.9239442957222588,0.82,0.422,0,15,Slc2a1
0.6,0.3,0,4.231067400885522,0.525,0.132,0,15,Ttr
0.6,0.3,0,2.102820675798413,0.639,0.259,0,15,Mt3
0.6,0.3,0,2.453968980825166,0.461,0.083,0,15,Fas
0.6,0.3,0,2.5206723559070445,0.845,0.47,0,15,Odc1
0.6,0.3,0,1.8862517320469379,0.876,0.505,0,15,Mt2
0.6,0.3,0,1.7574256728278117,0.803,0.435,0,15,Srebf1
0.6,0.3,0,0.7771100183119871,0.754,0.396,0,15,Timp3
0.6,0.3,0,2.267511847181996,0.806,0.456,0,15,Gstm1
0.6,0.3,0,4.822768069737836,0.374,0.025,0,15,C3
0.6,0.3,0,4.696845686978524,0.34,0.015,0,15,Lgals3
0.6,0.3,0,1.710610885382606,0.459,0.138,0,15,Prodh
0.6,0.3,0,2.116631622438193,0.419,0.104,0,15,Maob
0.6,0.3,0,2.9664366901325767,0.383,0.074,0,15,Hkdc1
0.6,0.3,0,2.118163585923133,0.42,0.118,0,15,Hmgb2
0.6,0.3,0,1.6485941343311017,0.729,0.433,0,15,Dgat2
0.6,0.3,0,1.560133682935379,0.677,0.393,0,15,Lpin1
0.6,0.3,0,7.046709155479738,0.287,0.003,0,15,Plin5
0.6,0.3,0,0.9761146142521094,0.867,0.595,0,15,Aldh2
0.6,0.3,0,1.0322623281018013,0.748,0.477,0,15,Abca1
0.6,0.3,0,1.0344127962061742,0.568,0.297,0,15,Calb1
0.6,0.3,0,1.2081051749797271,0.957,0.688,0,15,Cd63
0.6,0.3,0,1.3992557994121844,0.564,0.301,0,15,Ophn1
0.6,0.3,0,1.033702558656708,0.518,0.256,0,15,Rapgef3
0.6,0.3,0,1.384943215277663,0.594,0.342,0,15,Prps2
0.6,0.3,0,1.5487560031950984,0.702,0.463,0,15,Gclc
0.6,0.3,0,2.5905744513256193,0.294,0.056,0,15,Pax6
0.6,0.3,0,1.0537714247960244,0.474,0.238,0,15,Myo1e
0.6,0.3,0,1.7990645835636145,0.336,0.104,0,15,Mt1
0.6,0.3,0,1.23905460914178,0.333,0.103,0,15,Hspg2
0.6,0.3,0,1.819015795240137,0.337,0.115,0,15,Ganc
0.6,0.3,0,1.2693670251884908,0.477,0.258,0,15,Gsr
0.6,0.3,0,0.8003778629313456,0.763,0.55,0,15,Acta2
0.6,0.3,0,0.9746165266798116,0.796,0.588,0,15,Sat1
0.6,0.3,0,0.6909804817378695,0.332,0.126,0,15,Reln
0.6,0.3,0,0.7299883448538416,0.342,0.138,0,15,Plin4
0.6,0.3,0,0.5850820705420992,0.968,0.771,0,15,Atp1b2
0.6,0.3,0,1.0252937545623775,0.265,0.086,0,15,Serping1
0.6,0.3,0,0.7448279752763223,0.768,0.592,0,15,Scg3
0.6,0.3,0,1.8420556742249723,0.235,0.076,0,15,Khk
0.6,0.3,0,1.5265795763786714,0.957,0.799,0,15,Pygb
0.6,0.3,0,1.496331601553038,0.238,0.084,0,15,Plin2
0.6,0.3,0,0.9337436685162238,0.864,0.728,0,15,Gclm
0.6,0.3,0,2.020073956575123,0.176,0.044,0,15,Cd44
0.6,0.3,0,1.034432452281553,0.892,0.779,0,15,Ptges3
0.6,0.3,0,0.6244401033839528,0.985,0.898,0,15,Cpe
0.6,0.3,0,0.6695384893804468,0.907,0.822,0,15,Gns
0.6,0.3,0,0.6912141298399668,0.855,0.775,0,15,Echs1
0.6,0.3,0,1.1039886962974752,0.973,0.932,0,15,Arhgap5
0.6,0.3,0,1.7104209724783228,0.993,0.961,0,15,Clu
0.6,0.3,0,0.5580939859879872,0.991,0.987,0,15,Ckb
